ubicacion,pos_x,pos_y,pos_z,orientacion_x,orientacion_y,orientacion_z,orientacion_w,ruta,espera
nueva,-2.9724062074134987,3.9839838409681065,-0.0010020308102703587,7.57601079055727e-05,0.0038571897496643324,-0.021697511941747755,0.9997571376705339,-0.1307006068248912_0.34061624041831307p-0.15481742304069093_0.5440426728220444p0.329581905875465_0.8139618212362082p0.28624071615907964_0.716383521322141p0.30954547899803037_0.6775926455199252p0.3408231136267253_0.5288815507531246p0.36445032329806826_0.551308362091822p0.32486656216937504_0.5604568983462772p0.32179060310620977_0.5242592910148804p0.32863832554044126_0.5543074962015511p0.3088346843159046_0.5236846609962431p0.3206831393650434_0.5191461142465228p0.3244184526523483_0.5474404480950266p0.33520186027259136_0.5911571672160443p0.3241064123534558_0.5896259787448903p0.3112794226493151_0.6132073488745092p0.30315268931521905_0.5914390161375551p0.3039021979332375_0.560565236795169p0.304698127353284_0.5160856800371512p0.3049927237752368_0.5298490694560665p0.3049927237752368_0.5298490694560665p0.31269020242626416_0.5176491093767743p0.318755333913758_0.5220916138282874p0.31765209524662713_0.5169304605604985p0.3088346843159046_0.5236846609962431p0.31269020242626416_0.5176491093767743p0.3172549248778513_0.4369872606262082p0.32554097801728415_0.4140798891282411p0.3260718886525878_0.45843932276173427p0.32557985021365954_0.5524189243203455p0.26767657828277275_0.7026606456574412p0.11324559124295946_1.2074031932996658p0.1324423430405277_0.9959077255248044p0.13070060682489124_0.9463859771682557p0.13365984851029336_0.9860510407173348p0.14137145354573621_0.8572741329537832p0.13511577305877898_0.9342881110069455p0.10410457730387605_0.9634911016286458p0.08777347108086309_1.0516502125483735p0.09867691288409448_0.9388220849762934p0.11949293860718199_0.5774396161445141p0.13656066441378653_0.5205808334916593p0.1510155095486153_0.7016252196536816p0.15077631184784102_0.8539926668517228p0.14874390994775472_0.8007815651780434p0.13787992193142787_0.8260262010788214p0.16479209344427626_0.8424789458037129p0.16092584671924537_1.019813839121259p0.17334412056565493_0.9370036508357211p0.15911617201303682_1.0978897231319673p0.17730110039875083_1.1583858851975093p0.1763448061901256_1.2490457723982544p0.1686247070088745_1.2584498838783982p0.16300313503936883_1.2393997693305772p0.17103484555742893_1.1027627810052982p0.22315399280201154_0.9097531579442096p0.182958362044422_1.1071487177940904p0.2090662337174079_1.0620665024793432p0.23496972436274163_1.059240199624591p0.20445394094717784_0.9187484175690007p0.17064221653507627_0.9882432605815417p0.14223470622272558_1.5595608445369338p0.13242920873383648_1.4523063676367587p0.11230682193796673_1.451367400776558p0.09659771349887723_1.4536875822280322p0.08001821371261907_1.5544043524868913p-0.07340993892041696_1.5363272257953886p-0.08309757768716887_1.4583691959647065p-0.08224014220379994_1.5546686929512603p0.08016383541868861_1.5216555923788764p0.0720627023587665_1.4486011561035415p0.07015231665538622_1.4288992721907325p0.05769059827769695_1.2924966677897851p0.05244535893531437_0.9314104211087236p0.031905194018464124_1.0957855705297996p0.0438252434444351_1.1071487177940904p0.021744565026338165_1.2490457723982544p0.030882890394563225_1.2571756745781983p0.03606901390261466_1.1722738811284763p0.0340250860922061_1.1626472230398073p0.040720795655264305_1.2417466319545571p0.04505983486819351_1.0379524391755077p0.044444444444444446_0.9272952180016122p0.05924970091635103_0.8264709419879023p0.059421629513569135_0.8537845069879517p0.062222222222222213_1.014197008784674p0.053763323344434163_1.1071487177940904p0.07375410245312139_1.2381766352209842p0.07344822465511103_1.380157420880801p0.04926645702285115_1.2021004241368467p0.03019458391810995_1.0259324113433528p0.03338887153862_1.3439974787410107p0.025212363757272205_1.4327903031373772p0.029064145620710094_1.3321870042866957p0.026906556956797657_1.3258176636680323p0.03812106181492442_1.1814796049617557p0.031224996398962833_1.3382393849899876p0.03989658486628678_1.35970299357215p0.01304599573525836_1.1361261116456518p0.012140205385456966_1.1659045405098132p0.0_1.2924966677897851p0.0_1.0584068664841588p0.021840332298968895_0.6837093116343712p0.11246854618414157_0.3510308867424201p0.19393775814292197_0.307666978573782p0.30283591259686077_0.32175055439664213p0.44690751353755614_0.3147576613913088p0.44835997724486404_0.33709105245322046p0.458143208072591_0.32585449852471826p0.47081097871031297_0.331096076704132p0.4758576546679013_0.3455555805817121p0.4884215681464537_0.3372531883216585p0.4975278328841094_0.3103152206024833p0.26777586864652103_0.3000148475548494p0.128607549823117_0.3446473156180261p0.12223611056861879_0.3177980058098919p0.06253626893854597_0.3455555805817121p0.04860481462451525_0.5880026035475675p0.04681149161138685_0.473356041834915p0.0_1.3101939350475555p-0.0_0.9964914966201945p0.0_0.9272952180016122p-0.0_0.5667292175235064p-0.0_0.22679884805388584p-0.0_0.9097531579442095p-0.0_1.176005207095135p0.0_0.6747409422235526p0.0_1.2490457723982544p0.0_0.9048270894157867p0.0_1.1071487177940904p0.0_0.5516549825285468p0.0_0.6947382761967031p0.0_0.48447792903702314p0.0_0.7483780475235182p-0.0_1.3521273809209546p0.0_0.6528466311007742p-0.0_0.9827937232473292p0.0_0.3708912888126623p0.0_0.48251329502247686p0.0_0.5667292175235064p0.0_0.6947382761967031p0.0_0.9048270894157867p0.0_0.8198672643969562p0.0_1.2490457723982544p0.006188639953110248_0.5280744484263595p0.0_0.6435011087932844p0.0_0.6435011087932844p0.0_1.0040671092713902p0.0_1.373400766945016p0.0_0.982793723247329p0.0_0.851966327173272p0.0_0.8621700546672263p0.0_1.2924966677897851p0.0_0.8960553845713439p0.0_0.7853981633974483p0.0_0.83798122500839p0.0_0.9097531579442096p0.0_0.6610431688506868p0.0_0.5191461142465228p0.0_0.7853981633974483p0.0_1.3909428270024182p0.0_0.7853981633974483p-0.0_1.0040671092713902p0.0_1.4288992721907325p0.0_1.0040671092713902p0.0_1.4181469983996313p0.0_1.1383885512243588p0.0_1.1341691669813552p0.0_1.176005207095135p0.0_0.6435011087932844p0.0_1.0808390005411683p0.0_1.1071487177940904p0.0_1.2722973952087173p0.0_1.2924966677897851p0.0_1.5707963267948966p-0.0_1.3439974787410107p0.0_1.4288992721907325p-0.0_1.2120256565243244p-0.0_1.1071487177940904p-0.0_1.2847448850775782p-0.0_0.8621700546672262p-0.0_1.0516502125483735p0.0_1.5707963267948966p-0.0_1.1902899496825317p-0.0_0.9380474917927133p-0.0_1.0584068664841588p-0.0_1.35970299357215p-0.0_1.1902899496825317p-0.0_1.1341691669813554p-0.0_1.2490457723982544p-0.0_1.1071487177940904p-0.0_1.0584068664841588p-0.0_0.9652516631899264p-0.0_1.1583858851975093p-0.0_1.0303768265243125p-0.0_1.1071487177940904p-0.0_1.1309537439791604p-0.0_1.1071487177940904p-0.0_1.2315037123408519p-0.0_1.0838970949836275p-0.0_1.3521273809209546p-0.0_1.0222469243443686p-0.0_1.1583858851975093p-0.0_1.2679114584199251p-0.0_0.9380474917927133p-0.0_1.2847448850775782p-0.0_1.3258176636680323p-0.0_1.5083775167989393p-0.0_0.9505468408120752p-0.0_1.4056476493802696p-0.0_1.3397056595989996p-0.0_1.0390722595360908p-0.0_1.2679114584199251p-0.0_1.2490457723982544p-0.0_1.0121970114513341p-0.0_1.1801892830972098p-0.0_1.0636978224025597p-0.0_0.9964914966201945p-0.0_1.0838970949836275p-0.0_0.9964914966201945p-0.0_1.046000555144789p-0.0_1.0636978224025597p-0.0_1.1071487177940904p-0.0_1.217805938967986p-0.0_1.1525719972156674p-0.0_1.1071487177940904p-0.0_1.2793395323170293p-0.0_1.313472611823808p-0.0_1.3633001003596938p-0.0_1.0636978224025597p-0.0_0.8818719385800353p-0.0_0.970746113393143p-0.0_0.844153986113171p-0.0_0.8760580505981936p-0.0_0.8884797719201485p-0.0_0.8139618212362083p-0.0_0.9097531579442095p-0.0_0.844153986113171p-0.0_1.0303768265243125p-0.0_1.217805938967986p-0.0_1.2490457723982544p-0.0_1.1722738811284763p-0.0_1.2068173702852525p-0.0_1.0636978224025597p-0.0_1.1071487177940904p-0.0_1.1071487177940904p-0.0_1.0863183977578732p-0.0_1.0636978224025597p-0.0_1.2490457723982544p-0.0_1.2120256565243244p-0.0_1.1999050379822342p-0.0_0.970746113393143p-0.0_1.2490457723982544p-0.0_1.2341215074081693p-0.0_1.2490457723982544p-0.0_1.1722738811284763p-0.0_0.9453112865556674p-0.0_0.9964914966201945p-0.0_1.1902899496825317p-0.0_1.382574821490126p-0.0_1.046000555144789p-0.0_1.0222469243443686p-0.0_1.1525719972156674p-0.0_1.0636978224025597p-0.0_1.1309537439791604p-0.0_1.0516502125483735p-0.0_1.0222469243443686p-0.0_1.1479424006619559p-0.0_1.0222469243443686p-0.0_1.1659045405098132p-0.0_1.2649174553900444p-0.0_1.1659045405098132p-0.0_1.217805938967986p-0.0_1.217805938967986p-0.0_1.0636978224025597p-0.0_1.0679531158670357p-0.0_1.1722738811284763p-0.0_1.1722738811284763p-0.0_0.9827937232473292p-0.0_0.9025069079643124p-0.0_1.2220253232109894p-0.0_1.0303768265243125p-0.0_0.8478169733934058p-0.0_0.8478169733934058p-0.0_0.8760580505981936p-0.0_1.0679531158670357p-0.009041963794438371_0.7123575980943291p-0.004279608968161154_1.0240074859056492p-0.0_0.9357695914045827p-0.0_0.9357695914045827p-0.0_1.046000555144789p-0.0_1.2068173702852525p-0.0031127945886403868_0.9197196053504166p-0.0_0.8139618212362083p-0.0_1.356735643231075p-0.0_1.0516502125483735p-0.0_1.1263771168937975p-0.0_1.1999050379822342p-0.0_1.0838970949836275p-0.0_1.217805938967986p0.0_0.8139618212362082p0.018013090476652657_0.43662715981354117p0.003490356691495206_0.3455555805817121p0.09687333901904457_0.775089250251205,0.703434944152832_1.738741397857666_0.024833202362060547_0.02740955352783203_0.03630208969116211_0.04698467254638672_0.05037832260131836_0.046656131744384766_0.04798746109008789_0.04380154609680176_0.057311296463012695_0.05753445625305176_0.06741523742675781_0.058576107025146484_0.055275678634643555_0.06447577476501465_0.05715489387512207_0.05971550941467285_0.06038808822631836_0.060105323791503906_0.062276601791381836_0.0587306022644043_0.06159329414367676_0.05376148223876953_0.07154154777526855_0.053945064544677734_0.0573115348815918_0.05465364456176758_0.0626988410949707_0.06393742561340332_0.05823349952697754_0.0568239688873291_0.06470489501953125_0.0588839054107666_0.06329488754272461_0.05778837203979492_0.05930924415588379_0.06298232078552246_0.0542302131652832_0.0644388198852539_0.06232786178588867_0.05929207801818848_0.05919766426086426_0.03998231887817383_0.08534479141235352_0.05379533767700195_0.055997371673583984_0.06548142433166504_0.052664756774902344_0.06625652313232422_0.0652322769165039_0.05594992637634277_0.06853079795837402_0.0507659912109375_0.06419730186462402_0.05240583419799805_0.06647896766662598_0.05640220642089844_0.06292462348937988_0.05794954299926758_0.060984134674072266_0.058853864669799805_0.05904960632324219_0.06395149230957031_0.06573677062988281_0.04961252212524414_0.0643618106842041_0.03868913650512695_0.05978655815124512_0.06257843971252441_0.06263494491577148_0.05784320831298828_0.05767679214477539_0.07900047302246094_0.06001710891723633_0.042847394943237305_0.05939221382141113_0.059113264083862305_0.06028103828430176_0.0622251033782959_0.05727577209472656_0.06276965141296387_0.07077312469482422_0.04747200012207031_0.0592350959777832_0.07886099815368652_0.041275739669799805_0.060321807861328125_0.05906867980957031_0.0656423568725586_0.05873584747314453_0.059703826904296875_0.07783961296081543_0.04524397850036621_0.07775306701660156_0.04161834716796875_0.05789494514465332_0.05865979194641113_0.06210827827453613_0.05740761756896973_0.06084585189819336_0.06034708023071289_0.05951499938964844_0.08067178726196289_0.038777828216552734_0.062116384506225586_0.058991432189941406_0.06243085861206055_0.05746793746948242_0.061211585998535156_0.06090283393859863_0.05989241600036621_0.058632612228393555_0.06355857849121094_0.060114383697509766_0.07304859161376953_0.04448652267456055_0.05856466293334961_0.06254816055297852_0.07527518272399902_0.043456315994262695_0.05874204635620117_0.06204843521118164_0.060657501220703125_0.058583974838256836_0.05927586555480957_0.0802910327911377_0.03524971008300781_0.06215548515319824_0.06542277336120605_0.0626368522644043_0.05614900588989258_0.06172060966491699_0.061971426010131836_0.05820059776306152_0.06259775161743164_0.056145429611206055_0.0623626708984375_0.05845832824707031_0.06031537055969238_0.08004927635192871_0.0574495792388916_0.061185359954833984_0.0650937557220459_0.05492043495178223_0.057122230529785156_0.06638789176940918_0.057326555252075195_0.05318045616149902_0.06557154655456543_0.05959582328796387_0.06154346466064453_0.0625765323638916_0.055036306381225586_0.06675219535827637_0.058893442153930664_0.056383609771728516_0.06042218208312988_0.0628194808959961_0.05891776084899902_0.06336522102355957_0.05511331558227539_0.05894351005554199_0.06905388832092285_0.04896950721740723_0.060362815856933594_0.06379008293151855_0.05764460563659668_0.06764769554138184_0.05681037902832031_0.05695152282714844_0.0640096664428711_0.0629727840423584_0.07932209968566895_0.06666994094848633_0.07011985778808594_0.05219149589538574_0.05985546112060547_0.050078630447387695_0.04774928092956543_0.05325126647949219_0.08166694641113281_0.04888582229614258_0.053499698638916016_0.04929065704345703_0.08090901374816895_0.0691683292388916_0.06311583518981934_0.07271289825439453_0.05308961868286133_0.052155256271362305_0.04835104942321777_0.04997587203979492_0.0560765266418457_0.05717587471008301_0.062305450439453125_0.059346675872802734_0.05848574638366699_0.06602287292480469_0.050604820251464844_0.06817340850830078_0.05744194984436035_0.058418989181518555_0.058083534240722656_0.0648500919342041_0.064361572265625_0.054830074310302734_0.06123948097229004_0.06563735008239746_0.057343244552612305_0.06037139892578125_0.057114601135253906_0.06023240089416504_0.057167768478393555_0.06778168678283691_0.05809640884399414_0.05460715293884277_0.06769824028015137_0.051706790924072266_0.06764459609985352_0.05980277061462402_0.055936336517333984_0.06330084800720215_0.06113243103027344_0.05903434753417969_0.0564422607421875_0.06111478805541992_0.05545353889465332_0.06818532943725586_0.05569028854370117_0.05613112449645996_0.06341695785522461_0.060929298400878906_0.0625460147857666_0.05766034126281738_0.05630993843078613_0.06784534454345703_0.05789971351623535_0.057343244552612305_0.061005353927612305_0.05878472328186035_0.058393239974975586_0.06455469131469727_0.060427188873291016_0.0586700439453125_0.06187772750854492_0.05768322944641113_0.05915713310241699_0.0728750228881836_0.0490415096282959_0.06151747703552246_0.06320762634277344_0.054473161697387695_0.06366848945617676_0.05700206756591797_0.0632328987121582_0.07552623748779297_0.052472829818725586_0.05164313316345215_0.0614924430847168_0.06177639961242676_0.05554604530334473_0.058828115463256836_0.06311917304992676_0.053345441818237305_0.06267571449279785_0.06146574020385742_0.06343245506286621_0.060271501541137695_0.053420305252075195_0.062006473541259766_0.05645418167114258_0.06013059616088867_0.06198525428771973_0.06464362144470215_0.06025242805480957_0.05548834800720215_0.06395959854125977_0.05711698532104492_0.06395840644836426_0.05706310272216797_0.06114554405212402_0.054380178451538086_0.06789135932922363_0.07581329345703125_0.028586864471435547_0.07184171676635742_0.06802201271057129_0.05721116065979004_0.05924677848815918_0.058249473571777344_0.060656070709228516_0.06299424171447754_0.05947232246398926_0.061806440353393555_0.061617374420166016_0.05581235885620117_0.05721545219421387_0.06412696838378906_0.05915665626525879_0.062486886978149414_0.05487680435180664_0.06631827354431152_0.046698570251464844_0.05426788330078125_0.05265164375305176_0.05237126350402832_0.04956674575805664_0.0520477294921875_0.05139970779418945_0.049352407455444336_0.05107235908508301_0.04675769805908203_0.04771685600280762_0.04807543754577637_0.05006051063537598_0.04906105995178223_0.04796028137207031_0.05295825004577637_0.05036115646362305_0.05535697937011719_0.05449867248535156_0.047356605529785156_0.05117034912109375_0.04845285415649414_0.05246448516845703_0.048689842224121094_0.045693397521972656_0.05663919448852539_0.05311179161071777_0.04934215545654297_0.0516512393951416_0.0482182502746582_0.04984331130981445_0.046407222747802734_0.053482770919799805_0.05330300331115723_0.0515744686126709_0.05089378356933594_0.053485870361328125_0.05082297325134277_0.05194544792175293_0.05396103858947754_0.05369162559509277_0.04622483253479004_0.05410647392272949_0.04700875282287598_0.051462411880493164_0.05467081069946289_0.05560564994812012_0.046961069107055664_0.05083918571472168_0.049284934997558594_0.0518190860748291_0.053045034408569336_0.04966259002685547_0.05025959014892578_0.05045914649963379_0.048807621002197266_0.04859280586242676_0.046971797943115234_0.047469139099121094_0.04852032661437988_0.04997825622558594_0.05204939842224121_0.05141425132751465_0.050731658935546875_0.050113677978515625_0.055850982666015625_0.050653696060180664_0.05342388153076172_0.04865097999572754_0.05164837837219238_0.04768085479736328_0.053287506103515625_0.05414986610412598_0.053285837173461914_0.0506129264831543_0.050626516342163086_0.05344200134277344_0.05240941047668457_0.0489194393157959_0.05342268943786621_0.050833702087402344_0.049802303314208984_0.046497344970703125_0.051728248596191406_0.04992532730102539_0.05409550666809082_0.05385470390319824_0.050462961196899414_0.04648733139038086_0.05269026756286621_0.052465200424194336_0.05178260803222656_0.04892611503601074_0.04857468605041504_0.05089902877807617_0.048314571380615234_0.04849100112915039_0.049597740173339844_0.050823211669921875_0.051103830337524414_0.05032944679260254_0.052179813385009766_0.047815561294555664_0.047273874282836914_0.04831838607788086_0.049874067306518555_0.04615521430969238_0.048128366470336914_0.04806399345397949_0.05011630058288574_0.053022146224975586_0.05271124839782715_0.04904937744140625_0.049466848373413086_0.04884958267211914_0.052648067474365234_0.05252337455749512_0.05664682388305664_0.05381608009338379_0.04933977127075195_0.044956207275390625_0.049129486083984375_0.048512935638427734_0.057123661041259766_0.05067276954650879_0.04816579818725586_0.05543327331542969_0.05001068115234375_0.05515289306640625_0.05190682411193848_0.04756331443786621_0.05353593826293945_0.05438733100891113_0.055707454681396484_0.05386018753051758_0.050453901290893555_0.05040788650512695_0.07012438774108887_0.05275607109069824_0.050165653228759766_0.04589128494262695_0.030802488327026367_0.03254985809326172_0.03057861328125_0.029888629913330078_0.029699087142944336_0.03002786636352539_0.040560245513916016_0.05137133598327637_0.04711127281188965_0.0766909122467041_0.03202033042907715_0.04411125183105469_0.06074404716491699_0.05734395980834961_0.06185340881347656_0.05716991424560547_0.06309747695922852_0.05767226219177246_0.0748894214630127_0.06522893905639648_0.055588722229003906_0.06701254844665527_0.054790496826171875_0.05892801284790039_0.06648802757263184_0.05963492393493652_0.05906343460083008_0.055138587951660156_0.06332540512084961_0.060416460037231445_0.05560159683227539_0.062149763107299805_0.06268477439880371_0.05444025993347168_0.06421375274658203_0.0588223934173584_0.06494474411010742_0.03660392761230469_0.060834646224975586_0.06565427780151367_0.056754112243652344_0.06088566780090332_0.06017255783081055_0.05947613716125488_0.06146574020385742_0.05816531181335449_0.060738325119018555_0.06228065490722656_0.06064772605895996_0.0590054988861084_0.07804751396179199_0.04045891761779785_0.06081390380859375_0.060863494873046875_0.05802488327026367_0.05973339080810547_0.06173849105834961_0.058837890625_0.0608217716217041_0.061180830001831055_0.0583949089050293_0.058893680572509766_0.060930728912353516_0.06097054481506348_0.058272361755371094_0.06533050537109375_0.054084062576293945_0.06209540367126465_0.06088662147521973_0.05825924873352051_0.06114554405212402_0.058249711990356445_0.06060934066772461_0.062068939208984375_0.059647321701049805_0.06165170669555664_0.05977940559387207_0.058049678802490234_0.057349205017089844_0.0643305778503418_0.06291580200195312_0.06260418891906738_0.05730295181274414_0.061524152755737305_0.058511972427368164_0.058815956115722656_0.06159687042236328_0.056929826736450195_0.0614776611328125_0.06124305725097656_0.05725741386413574_0.061991214752197266_0.058020591735839844_0.06325507164001465_0.05807971954345703_0.060338497161865234_0.061411142349243164_0.06212759017944336_0.05673503875732422
